id,classe_id,classe,text,texto
161005,4,raiva,A shop in Downtown wouldn't accept my Visa Card - before December  last year.,Uma loja no centro da cidade não aceitaria meu cartão Visa - antes de dezembro do ano passado.
101031,3,medo,A terrible fight that I provoked with my friend.,Uma luta terrível que provoquei com meu amigo.
261005,2,desgosto,"A girl, who is a friend of mine was having an affair with a boy  who is also a friend of mine.  I got to know that this girl was  also seeing another guy.  Later on, she just broke off with this friend  of mine without giving any explanations.  This made him sad and  depressed, and I felt disgust for this girl.","Uma menina amiga minha estava tendo um caso com um menino que também é meu amigo. Fiquei sabendo que essa garota também estava saindo com outro cara. Mais tarde, ela simplesmente rompeu com um amigo meu sem dar nenhuma explicação. Isso o deixou triste e deprimido, e eu senti nojo por essa garota."
171062,6,vergonha,"A girl in our class was nicknamed ""fatsy"". Later, I heard that  she suffered from diabetes mellitus.","Uma menina de nossa classe foi apelidada de ""gordurosa"". Mais tarde, soube que ela sofria de diabetes mellitus."
11052,3,medo,A four year girl ran away from her father straight in front of my  car.  I was forced to use the emergency brakes.,Uma menina de quatro anos fugiu de seu pai bem na frente do meu carro. Fui forçado a usar os freios de emergência.
201077,1,culpa,A girl dropped some stuff from her bag and when I tried to help  her I realized that she had used me and I was made to look like a  fool.,Uma menina deixou cair algumas coisas de sua bolsa e quando tentei ajudá-la percebi que ela havia me usado e eu fui feito de bobo.
91045,1,culpa,A girl whom I hadn't seen for a period of time told me that she  had been pregnant and had an abortion - I was the father.,Uma menina que eu não via há muito tempo me disse que estava grávida e fez um aborto - eu era o pai.
121073,2,desgosto,A lie on the part of a person close to me.,Uma mentira por parte de uma pessoa próxima a mim.
301013,2,desgosto,A woman picked her nose and spit right next to me.,Uma mulher cutucou o nariz e cuspiu bem ao meu lado.
21018,5,tristeza,A woman I know is slowly dying from cancer. Observing this  process makes me sad.,Uma mulher que conheço está morrendo lentamente de câncer. Observar esse processo me deixa triste.
41049,1,culpa,A parking fine.,Uma multa de estacionamento.
121038,4,raiva,"A whole crowd of us went to a folklore festival. The instructor  of the cast where my boyfriend played was traveling with us. We  decided to catch the train that leaved early in the morning  because we had business on the following day. The instructor  tried to get the upper hand and made us catch the train in spite  of everything, all the time he made me angry.","Uma multidão inteira de nós foi a um festival de folclore. A instrutora do elenco onde meu namorado tocava estava viajando conosco. Decidimos pegar o trem que saía bem cedo porque tínhamos negócios no dia seguinte. O instrutor tentou levar a melhor e nos fez pegar o trem apesar de tudo, o tempo todo me irritou."
11037,2,desgosto,A mother who shouts at her child for nothing.,Uma mãe que grita com o filho por nada.
261017,2,desgosto,"A girlfriend of mine behaves in a very childish way - she does  not like my going to see a friend who has been introduced to me  by this same friend of mine.  I would like to be friends with  both of them, but she does not like this as she is possessive and  would like me to be close only to her.","Uma namorada minha se comporta de uma maneira muito infantil - ela não gosta que eu vá ver uma amiga que foi apresentada a mim por esse mesmo amigo meu. Eu gostaria de ser amigo dos dois, mas ela não gosta disso porque é possessiva e gostaria que eu fosse próximo apenas dela."
91009,5,tristeza,A girlfriend ended our relationship in an abrupt and unexpected  manner.,Uma namorada terminou nosso relacionamento de maneira abrupta e inesperada.
41003,2,desgosto,A saturday night a bus full of drunken people.,Uma noite de sábado um ônibus cheio de bêbados.
91123,3,medo,"One night going downstairs, and hearing a strong stirring of  brances, which was not the wind.","Uma noite descendo as escadas e ouvindo uma forte agitação de brances, que não era o vento."
41016,3,medo,A dark night when I had to go to the outdoor lavatory.,Uma noite escura em que tive que ir ao banheiro externo.
331020,3,medo,"One night we were having a barbecue on the beach and I needed to  go to my car, which was far away from the beach.  It was very  dark as there were no street lamps.  I ran in the dark, very  scared, I ran as fast as possible.","Uma noite estávamos fazendo um churrasco na praia e eu precisava ir para o meu carro, que ficava longe da praia. Estava muito escuro porque não havia postes de luz. Corri no escuro, com muito medo, corri o mais rápido possível."
121056,3,medo,"One evening I was watching the news on TV. Again they were  talking about the danger of war. Suddenly I imagined what it  might mean for me, for my friends, for the people close to me. I  felt it a very near and possible event.","Uma noite eu estava assistindo ao noticiário na TV. Novamente eles estavam falando sobre o perigo da guerra. De repente, imaginei o que isso poderia significar para mim, para meus amigos, para as pessoas próximas a mim. Eu senti que era um evento muito próximo e possível."
331022,4,raiva,"One night I could not practise my violin as my family was  watching T.V with the lights off, so I wanted to listen to some  tapes.  It was dark so I asked my brother to bring me a torch,  however he scolded me.  I was so angry that I slammed my violin  on the floor.","Uma noite eu não pude praticar meu violino porque minha família estava assistindo TV com as luzes apagadas, então eu queria ouvir algumas fitas. Estava escuro, então pedi ao meu irmão que me trouxesse uma tocha, mas ele me repreendeu. Fiquei com tanta raiva que bati meu violino no chão."
201015,3,medo,"One evening I saw the old guard-man I knew, change into something  inhuman for about 5-10 seconds, this really frightened me.","Uma noite eu vi o velho guarda que eu conhecia se transformar em algo desumano por cerca de 5 a 10 segundos, isso realmente me assustou."
331013,1,culpa,One evening I went fishing with some friends but we could not  fish as a fisherman had already put his net there.  We pulled  out the net to find only crabs in it so we threw the net away.   The net was large and may have cost $1000.  The fisherman used  the net to earn a living and we had had thrown it.,"Uma noite fui pescar com alguns amigos, mas não podíamos pescar porque um pescador já tinha colocado sua rede ali. Puxamos a rede para encontrar apenas caranguejos, então jogamos a rede fora. A rede era grande e pode ter custado $ 1000. O pescador usava a rede para ganhar a vida e nós tínhamos jogado."
91009,0,alegria,A night spent with a group of friends.,Uma noite passada com um grupo de amigos.
191026,3,medo,"One night, walking along a park, I began to think that some  roughnecks would appear suddenly with knives and things like  that.","Uma noite, caminhando por um parque, comecei a pensar que alguns valentões apareceriam de repente com facas e coisas assim."
191031,1,culpa,"One night, after having decided to finish our relationship, I  took my girlfriend home.  While driving back home, I felt that I  had not handled the whole thing very well.","Uma noite, depois de ter decidido terminar nosso relacionamento, levei minha namorada para casa. Enquanto dirigia de volta para casa, senti que não havia lidado com a coisa toda muito bem."
191039,3,medo,"One night, while I was sleeping, I woke up suddenly with the  sensation that there was someone in my room.","Uma noite, enquanto dormia, acordei de repente com a sensação de que havia alguém no meu quarto."
41063,3,medo,"One evening, while going to meet a friend of mine, I had to cross  a meadow by a dark road.  There were bushes on the other side of  the road.  The weather was damp and a bit foggy.  I heard steps  behind me and kept speeding up my steps all the time.","Uma noite, enquanto ia encontrar um amigo meu, tive que atravessar um prado por uma estrada escura. Havia arbustos do outro lado da estrada. O tempo estava úmido e um pouco nebuloso. Eu ouvi passos atrás de mim e continuei acelerando meus passos o tempo todo."
101002,3,medo,One night I and my friends went to the cemetery. We stopped the  car in front of the wall and suddenly the grave digger appeared  over the wall looking like a ghost. I was already afraid and  almost died.,"Uma noite, eu e meus amigos fomos ao cemitério. Paramos o carro em frente ao muro e de repente o coveiro apareceu por cima do muro parecendo um fantasma. Já estava com medo e quase morri."
191071,3,medo,"One night, I was alone at home.  My fear was caused by some  strange noises which put my imagination to work.","Uma noite, eu estava sozinho em casa. Meu medo foi causado por alguns ruídos estranhos que colocaram minha imaginação para funcionar."
171034,3,medo,One night I had to bike home all alone after a party. Then I  found out that I was pursued by a man in a car.,"Uma noite, eu tive que voltar de bicicleta para casa sozinho depois de uma festa. Então descobri que estava sendo perseguido por um homem em um carro."
81025,3,medo,"One evening I stayed at home all alone. As we lived on the ground  floor, I was often afraid of burglers.","Uma noite, fiquei em casa sozinho. Como morávamos no andar térreo, muitas vezes tinha medo de assaltantes."
171065,5,tristeza,One night I was called and told that the father of a close friend  died. When I visited my friend at home and when attending the  funeral I felt very sad.,"Uma noite, fui chamado e disse que o pai de um amigo próximo morreu. Quando visitei meu amigo em casa e fui ao funeral, fiquei muito triste."
331054,0,alegria,"One night, my boyfriend expressed his love for me in the canteen in  the presence of my friends by giving me a present.","Uma noite, meu namorado expressou seu amor por mim na cantina na presença de meus amigos, dando-me um presente."
81033,3,medo,One evening my father told me to go into the cellar and get him a  beer. I was terribly frightened at the idea of a man sitting in  the cellar and assaulting me. For my defence I took an empty  bottle with me.,"Uma noite, meu pai me disse para ir até a adega e pegar uma cerveja para ele. Fiquei terrivelmente assustado com a ideia de um homem sentado no porão e me agredindo. Para minha defesa, levei uma garrafa vazia comigo."
331057,5,tristeza,One night my father suddenly suffered from a heart attack which  lead to breathing difficulties.,"Uma noite, meu pai sofreu repentinamente de um ataque cardíaco que causou dificuldades respiratórias."
191060,0,alegria,"One night, at a friend's place I realized that I had everything I  most wished, around me.","Uma noite, na casa de um amigo, percebi que tinha tudo o que mais desejava ao meu redor."
81017,3,medo,"One evening, in the tramway, I was afraid of two drunk men  molesting my girlfriend and me.","Uma noite, no bonde, eu estava com medo de dois homens bêbados molestando minha namorada e eu."
261055,4,raiva,"One night we, all the family members, were sitting in the front  corridor of the house when a gentleman looking person came in.   He was my father's client and he had come to bribe my father in  connection with the proceeding case.  At my father's refusal he  abused my father, my brother and I could not control our temper  and we rushed at him.","Uma noite, nós, todos os membros da família, estávamos sentados no corredor da frente da casa quando uma pessoa com aparência de cavalheiro entrou. Ele era o cliente de meu pai e tinha vindo para subornar meu pai em conexão com o caso em andamento. Com a recusa de meu pai, ele abusou de meu pai, meu irmão e eu não conseguimos controlar nosso temperamento e corremos para ele."
201027,3,medo,"One evening, when I had gone fishing with my friends, we heard  the roar of a lion near by and had to run for our lives.","Uma noite, quando fui pescar com meus amigos, ouvimos o rugido de um leão próximo e tivemos que correr para salvar nossas vidas."
201073,3,medo,"One evening when my sisters, brothers and I were watching T.V my  kid brother took a big mirror and reflected light on the french  windows.  I thought that these lights that we could see were  coming from torches annd that it meant that there were thieves  outside.","Uma noite, quando minhas irmãs, irmãos e eu estávamos assistindo TV, meu irmão mais novo pegou um grande espelho e refletiu a luz nas janelas francesas. Achei que essas luzes que podíamos ver vinham de tochas e que isso significava que havia ladrões lá fora."
101001,3,medo,"One night, when I got out from the University I saw two strange  people near my car. When I got near, they moved away, and then  came close again. I had a feeling that they were assaulters.  After I left I discovered that the windshield was broken.","Uma noite, quando saí da universidade, vi duas pessoas estranhas perto do meu carro. Quando cheguei perto, eles se afastaram e se aproximaram novamente. Tive a sensação de que eram agressores. Depois que saí, descobri que o para-brisa estava quebrado."
201086,2,desgosto,One evening when a boy who was drunk made a pass at me by trying  to kiss me.,"Uma noite, quando um menino que estava bêbado passou por mim tentando me beijar."
41072,1,culpa,"One evening I went out with some friends of mine, although I was  supposed to stay at home with my little sister who is 11.","Uma noite, saí com alguns amigos meus, embora devesse ficar em casa com minha irmãzinha de 11 anos."
191067,1,culpa,"One night, I went out with some friends for dinner and I did not  tell my parents that I would come back late.  I thought of  phoning but in the end I did not.  When I arrived home, my  parents were very worried.","Uma noite, saí com alguns amigos para jantar e não disse aos meus pais que voltaria tarde. Pensei em telefonar, mas no fim não o fiz. Quando cheguei em casa, meus pais estavam muito preocupados."
81009,3,medo,"One night I had a feeling that somebody was stealing my car,  but I was too frightened to go and see.","Uma noite, tive a sensação de que alguém estava roubando meu carro, mas estava com muito medo de ir ver."
171063,0,alegria,One night I had a very good conversation with two friends. I then  realized how worthy they were for me and how happy I was to  have them as friends.,"Uma noite, tive uma conversa muito boa com dois amigos. Então percebi como eles eram dignos para mim e como eu estava feliz por tê-los como amigos."
11022,6,vergonha,One night I had a sexual intercourse with another man.  My sexual  desire and my curiosity had made me jump into bed with him.  I am  ashamed of myself now.,"Uma noite, tive uma relação sexual com outro homem. Meu desejo sexual e minha curiosidade me fizeram pular na cama com ele. Estou com vergonha de mim mesmo agora."
221012,6,vergonha,One night a friend found out that I dumped one girl for another  and he proceded to lecture me.,"Uma noite, um amigo descobriu que troquei uma garota por outra e ele começou a me dar um sermão."
122004,3,medo,"One evening a friend of mine was telling a fearful story, nobody  took it seriously but I got frightened.","Uma noite, um amigo meu estava contando uma história terrível, ninguém levou a sério, mas fiquei com medo."
101048,5,tristeza,"One night a very dear person said: ""I hate you"". Of course it was  an impulse and this person didn't feel that about me. The person  expressed regret, and everything was settled, but I can't forget.","Uma noite, uma pessoa muito querida disse: ""Eu te odeio"". Claro que foi um impulso e essa pessoa não sentiu isso por mim. A pessoa lamentou e tudo ficou resolvido, mas não posso esquecer."
171060,2,desgosto,One night I saw a man being knocked down by two other men. The  victim was kicked against his head.,"Uma noite, vi um homem sendo derrubado por dois outros homens. A vítima foi chutada contra sua cabeça."
171020,3,medo,"One night at three o'clock I was followed by a cardriver, who  tried to molest me.","Uma noite, às três horas, fui seguido por um cardriver que tentou me molestar."
261037,4,raiva,A new gas connection was to be installed and the mechanic who came  to do it was very rude to my mother and me.  I rushed to thhe  dealer with my mother and had a fight with the dealer as he  seemed to be unreasonable and was taking the mechanic's side.   Ultimately the matter was resolved after my father went and spoke  to him.  The mechanic was asked to apologize.,"Uma nova conexão de gás estava para ser instalada e o mecânico que veio fazer isso foi muito rude comigo e minha mãe. Corri para o traficante com minha mãe e briguei com o traficante porque ele parecia irracional e estava do lado do mecânico. Por fim, a questão foi resolvida depois que meu pai foi falar com ele. O mecânico foi convidado a se desculpar."
331029,3,medo,An inter-college basket-ball match.,Uma partida de basquete entre faculdades.
191056,6,vergonha,"A person (a male) told me that he liked me.  He has a problem, he  is a homosexual.","Uma pessoa (um homem) me disse que gostava de mim. Ele tem um problema, ele é homossexual."
331035,2,desgosto,A tiresome person held me up all day long.  I was very busy then  (I can not remember what the problem was).  He continously tried  to make me talk to him and disturbed me.,Uma pessoa cansativa me segurou o dia todo. Eu estava muito ocupado (não me lembro qual era o problema). Ele continuamente tentava me fazer falar com ele e me perturbava.
81037,0,alegria,"A person with whom I had been on bad terms, gave me a present. We  became reconciled.",Uma pessoa com quem eu estava mal me deu um presente. Nós nos reconciliamos.
191040,4,raiva,A person I trusted a lot gave me many false explanations to  justify a wrong action.,Uma pessoa em quem confiei muito me deu muitas explicações falsas para justificar uma ação errada.
91092,4,raiva,"A person ignored my advice, did not pay any attention to what was  saying. She acted as though I wasn't even there. We were doing  group work so everybody had the right to speak yet she just  ignored me. She made me feel insignificant.","Uma pessoa ignorou meu conselho, não deu atenção ao que estava dizendo. Ela agiu como se eu nem estivesse lá. Estávamos fazendo um trabalho em grupo, então todos tinham o direito de falar, mas ela simplesmente me ignorou. Ela me fez sentir insignificante."
271103,1,culpa,A person misinterpreted what I had told her. I had told her that  I had failed to insert a NasoGastric tube but she went and  scolded the patient that she was being uncooperative.,"Uma pessoa interpretou mal o que eu disse a ela. Eu disse a ela que não consegui inserir uma sonda NasoGástrica, mas ela foi e repreendeu a paciente que ela não estava cooperando."
81009,5,tristeza,A person died (not really a friend).,Uma pessoa morreu (não era realmente um amigo).
41042,2,desgosto,A very drunk person.,Uma pessoa muito bêbada.
221035,1,culpa,A person I was attracted to walked me home in the rain and got  sick.,Uma pessoa por quem me senti atraída me levou para casa na chuva e ficou doente.
41024,4,raiva,"A person close to me mistook my good intentions for bad, and  therefore associated unpleasant traits to me.","Uma pessoa próxima a mim confundiu minhas boas intenções com más e, portanto, associou-me características desagradáveis."
121049,4,raiva,A close person lied to me.,Uma pessoa próxima mentiu para mim.
201115,2,desgosto,A person whom I thought to be honest took and spend the little  money that I had and I had no way of getting any money in the  few following months.,Uma pessoa que achei honesta pegou e gastou o pouco dinheiro que eu tinha e não tive como ganhar nenhum dinheiro nos meses seguintes.
101026,2,desgosto,A person that eat half of a cockroach in a cake without knowing  it.,Uma pessoa que come metade de uma barata em um bolo sem saber.
171041,2,desgosto,A person I know who tells lies and so pretending to be better  than she is.,"Uma pessoa que conheço que conta mentiras e, portanto, finge ser melhor do que ela."
81067,0,alegria,A person whom I had not seen for a long time called me and  invited me for a party.,Uma pessoa que eu não via há muito tempo me ligou e me convidou para uma festa.
161059,5,tristeza,"A person I really like left for overseas for a few months, I had  hoped to go out with her soon.","Uma pessoa que eu realmente gosto partiu para o exterior por alguns meses, eu esperava sair com ela em breve."
91027,4,raiva,"A person walking his dog allowed it to defecate on the footpath  outside my house. Although it had happened before, this was the  first time I had witnessed it. All the skills I had learnt from  PY 263 were thrown out the window when his indifference to my  protestation was obvious to me.","Uma pessoa que passeava com o cachorro permitiu que ele defecasse na calçada em frente à minha casa. Embora já tivesse acontecido antes, esta foi a primeira vez que testemunhei. Todas as habilidades que aprendi com o PY 263 foram jogadas pela janela quando sua indiferença ao meu protesto ficou óbvia para mim."
101030,2,desgosto,"A dirty person, smelling bad and unknown laying on me.","Uma pessoa suja, cheirando mal e desconhecida deitada sobre mim."
201050,4,raiva,A teacher at my former secondary school forced my darling to  marry him.  The girl tried to refuse but her parents would not  leave her alone.,"Uma professora da minha antiga escola secundária forçou meu querido a se casar com ele. A menina tentou recusar, mas seus pais não a deixaram em paz."
161004,3,medo,"A Maori language oral test, yeaterday - Although I had studied  intensely - once in the examiners room ""I blew it"" -  I was so  nervous I couldn't reply easily - It was very important, but I  got only blankness.","Uma prova oral de língua maori, ontem - Embora tivesse estudado intensamente - uma vez na sala dos examinadores ""estraguei tudo"" - estava tão nervoso que não consegui responder facilmente - Foi muito importante, mas só fiquei em branco."
191045,3,medo,"A fall during a climb, with almost with no previous experience.","Uma queda durante uma escalada, quase sem experiência anterior."
161010,2,desgosto,"A gathering of a social sports club at which they proceeded to  show pornographic videos and then afterwards (when most people  had had quite a bit to drink) carried on in a very degrading,  unmoral manner - especially females exposing and flaunting  themselves with no shame or embarassment.",Uma reunião de um clube esportivo social em que eles passaram a exibir vídeos pornográficos e depois (quando a maioria das pessoas tinha bebido bastante) continuaram de uma maneira muito degradante e amoral - especialmente as mulheres se expondo e exibindo sem vergonha ou constrangimento.
171023,0,alegria,A recurrent lovesickness.,Uma saudade de amor recorrente.
101039,3,medo,"The week before I entered to army, when we were being selected.  During 5 days I had to pass 10 hours a day waiting for the  answer, which at last was the worst. The fear of being convoked,  of hearing the fated phrase, was constant.","Uma semana antes de entrar no exército, quando estávamos sendo selecionados. Durante 5 dias tive que passar 10 horas por dia esperando a resposta, que enfim foi a pior. O medo de ser convocado, de ouvir a frase predestinada, era constante."
11083,4,raiva,A lady I live with had not bothered to clean up before she went    on holiday (I live in a collective).,Uma senhora com quem moro não se preocupou em limpar antes de sair de férias (eu moro em um coletivo).
121033,1,culpa,A sense of guilt I felt once when I couldn't defend the  confidence my teacher had in me and thus discrediting him at a  concert.,"Uma sensação de culpa que senti uma vez quando não pude defender a confiança que meu professor tinha em mim e, assim, desacreditá-lo em um show."
191049,2,desgosto,"A situation of overt unfairness, manipulation of people and its  consequences.","Uma situação de injustiça declarada, manipulação de pessoas e suas consequências."
91098,2,desgosto,A situation where I ignored my beliefs and principles for a trip  of whimsy.,Uma situação em que ignorei minhas crenças e princípios por uma viagem extravagante.
91061,1,culpa,A situation where I stole a friends wife's wallet.,Uma situação em que roubei a carteira da esposa de um amigo.
101026,6,vergonha,"A situation where we were the center of attention, and things  happened without my control on them, that showed our disagreement,  and ignorance.","Uma situação em que éramos o centro das atenções e aconteciam coisas sem o meu controle sobre eles, o que mostrava nossa discordância e ignorância."
41028,2,desgosto,"A series about Freud was shown on TV.  In it, a tampon had been  set in the nose of a woman, and forgotten there.  After great  pain it was taken off (close-up picture), the woman was bleeding  from the nose and the mouth.","Uma série sobre Freud foi exibida na TV. Nele, um absorvente interno foi colocado no nariz de uma mulher e esquecido ali. Após muita dor foi retirado (foto em close), a mulher sangrava pelo nariz e pela boca."
91113,3,medo,"One afternoon, helping at home on the property, I was  (mustering) getting in cattle and a bull turned and came for me.","Uma tarde, ajudando em casa na propriedade, eu estava (juntando) pegando gado e um touro se virou e veio me buscar."
171039,3,medo,A terrible cloud-burst started when we were camping in a tent on  a great bald field.,Uma terrível explosão de nuvens começou quando estávamos acampando em uma barraca em um grande campo calvo.
191032,4,raiva,A typical family argument.,Uma típica discussão familiar.
301028,4,raiva,An old lady slipped and nobody helped her.,Uma velha escorregou e ninguém a ajudou.
191030,4,raiva,An old woman was violently thrown down the stairs of the tube by  a group of louts.,Uma velha foi violentamente jogada escada abaixo do tubo por um grupo de valentões.
121069,4,raiva,A shop-assistant behaved rather roughly with me though she hadn't  the slightest grounds for it.,"Uma vendedora se comportou de maneira bastante rude comigo, embora não tivesse o menor motivo para isso."
41016,6,vergonha,"A truth expressed unthinkingly at a coffee party.  I realized  later that I had been inconsiderate, at a wrong moment and the  wrong place.","Uma verdade expressa sem pensar em uma festa de café. Percebi depois que tinha sido imprudente, no momento errado e no lugar errado."
171021,1,culpa,I once drank too much alcohol and became very ill. This was in the  presence of my friends.,Uma vez bebi muito álcool e fiquei muito doente. Isso foi na presença de meus amigos.
41020,6,vergonha,Once I arrived two hours late to my work place (a bank) and I was  still feeling feeble and tired.,Uma vez cheguei duas horas atrasado ao meu local de trabalho (um banco) e ainda me sentia fraco e cansado.
221039,4,raiva,"A time when, as part of my work, I was sent out actually sort of  volunteered to run an errand for someone who had no authority to  send me out and the address was very far especially on foot and  turned out to be incorrect too. The whole trip was a waste.","Uma vez em que, como parte do meu trabalho, fui enviado como voluntário para fazer uma incumbência para alguém que não tinha autoridade para me enviar e o endereço era muito longe, especialmente a pé, e também estava incorreto. A viagem inteira foi um desperdício."
171001,6,vergonha,"Once in a public ladies room, I opened the door of a cubicle that  was taken, although it was not locked.","Uma vez em um banheiro feminino público, abri a porta de um cubículo que estava ocupado, embora não estivesse trancado."
331005,3,medo,Once while walking along a hill; I fell down out of carelessness  and I broke my left arm.,Uma vez enquanto caminhava ao longo de uma colina; Caí por descuido e quebrei meu braço esquerdo.
261020,3,medo,Once I woke up in the middle of the night and felt frightened as  everyone else was sleeping and I could not even go to their  room.,Uma vez eu acordei no meio da noite e fiquei com medo porque todo mundo estava dormindo e eu não conseguia nem ir para o quarto deles.
331050,1,culpa,Once I quarrelled with my sister and after this I deliberately  messed up her belongings.,Uma vez eu briguei com minha irmã e depois disso eu deliberadamente baguncei seus pertences.
271085,6,vergonha,I was once chatting with friends. Then some boys came and joined  us. These boys took all my 3 friends away and I was left alone in  shame without knowing where to go from there.,"Uma vez eu estava conversando com amigos. Então, alguns meninos vieram e se juntaram a nós. Esses meninos levaram todos os meus 3 amigos e eu fiquei sozinho na vergonha, sem saber para onde ir a partir daí."
121039,3,medo,Once I was alone at home. I suddenly felt unwell and there was no  one to help me and call First Aid.,Uma vez eu estava sozinho em casa. De repente me senti mal e não havia ninguém para me ajudar e chamar os primeiros socorros.
271040,3,medo,One time I was injured when I was playing football at School in  Blantyre. I was brought to the hospital while my leg was totally  swollen. The x-rays confirmed there was no fracture but  collection of blood n the muscles. I feared when they started to  incise the swollen part with surgical blade.,"Uma vez eu me machuquei quando estava jogando futebol na escola em Blantyre. Fui levado ao hospital enquanto minha perna estava totalmente inchada. As radiografias confirmaram que não havia fratura, mas coleta de sangue nos músculos. Tive medo quando começaram a incisar a parte inchada com lâmina cirúrgica."
261015,1,culpa,Once I lied to my parents and this made me feel very guilty.,Uma vez eu menti para meus pais e isso me fez sentir muito culpado.
122004,6,vergonha,Once I was not ready for a seminar and I was asked to leave.,Uma vez eu não estava pronto para um seminário e me pediram para sair.
191006,6,vergonha,Once I did not have enough money to pay for a coffee.,Uma vez eu não tinha dinheiro para pagar um café.
191036,1,culpa,Once I had some homework to do and I did not do it.,Uma vez eu tinha algum dever de casa para fazer e não fiz.
81036,3,medo,Once I had to go home on foot at 5 a.m. I had to pass through a  forest and I was going alone.,"Uma vez eu tive que ir para casa a pé, às 5 da manhã, tive que passar por uma floresta e iria sozinho."
191008,4,raiva,Once I saw some children hunting a cat to death.,Uma vez eu vi algumas crianças caçando um gato até a morte.
81027,6,vergonha,Once I spoke without thinking very much - it was quite a  nonsense.,Uma vez falei sem pensar muito - foi um disparate.
81068,6,vergonha,Once I went home totally drunk and roused all our neighbours from  sleep.,Uma vez fui para casa totalmente bêbado e tirei todos os nossos vizinhos do sono.
21036,3,medo,"Once I was stopped by the police in Spain, when I had some  ""grass"" in my tobacco.","Uma vez fui parado pela polícia na Espanha, quando tinha um pouco de ""grama"" no meu tabaco."
271031,1,culpa,"I once felt guilty when a certain passenger in the same (ship,  plane ?) which I boarded when coming from home lost his 10t which  in fact fell into my pocket unknowingly.","Uma vez me senti culpado quando um certo passageiro do mesmo (navio, avião?) No qual embarquei ao voltar de casa perdeu sua 10t que na verdade caiu em meu bolso sem saber."
331039,4,raiva,Once my father slapped my mother for a small quarrel.,Uma vez meu pai deu um tapa em minha mãe por causa de uma pequena briga.
331033,6,vergonha,"Once in primary five, I had forgotten to take a book to class and  the teacher punished me by asking me to stand at the back of the  class.  I thought about the way my mother would react if she saw  me being punished.  My mother was very good to me and though she  did not see me punished, I felt sorry for her.","Uma vez nas cinco primárias, eu tinha esquecido de levar um livro para a aula e a professora me puniu pedindo-me para ficar no fundo da classe. Pensei em como minha mãe reagiria se me visse sendo punida. Minha mãe foi muito boa para mim e embora ela não tenha me visto punido, senti pena dela."
271040,2,desgosto,One time at the hospital I passed near the intensive care room.  The offensive smell that came out disgusted me in such a way that  I didn't even dare to enter the room.,"Uma vez no hospital, passei perto da sala de terapia intensiva. O cheiro desagradável que saiu me enojou tanto que nem me atrevi a entrar no quarto."
101020,4,raiva,Once in my work it happened a fight between the person in charge and me. I  got so angry and spoke out everything I felt at the moment.,Uma vez no meu trabalho aconteceu uma briga entre o responsável e eu. Fiquei com tanta raiva e falei tudo o que sentia no momento.
101015,1,culpa,"Once in my homes yard, I was plaing football with my cousin and  in a certain quick the ball went on uncontrolled putting down a  bird-cage, killing it.","Uma vez no quintal de minha casa, eu estava jogando futebol com meu primo e em uma certa rapidinha a bola passou descontrolada derrubando uma gaiola de passarinho, matando-a."
261030,1,culpa,"Once I was not able to give a relative, who was in a critical  period, a helping hand.  Whenever I think about it I feel guilty   for letting down the person who trusted me to give him a helping  hand.","Uma vez não consegui dar uma mãozinha a um parente que estava em um período crítico. Sempre que penso nisso, sinto-me culpado por decepcionar a pessoa que confiou em mim para ajudá-lo."
171067,0,alegria,Once a week I work as a volunteer in a biologic garden. this work  in the garden and the contact with other volunteers filled me  with joy. They also gave me support after I failed passing my  driver's test.,"Uma vez por semana, trabalho como voluntário em um jardim biológico. este trabalho na horta e o contacto com outros voluntários encheram-me de alegria. Eles também me deram suporte depois que eu fui reprovada no teste de direção."
121032,1,culpa,Once I promised to do something but I didn't do it.,"Uma vez prometi fazer algo, mas não o fiz."
271017,6,vergonha,I once proposed my own niece whom I did not know but I discovered  after she was my girlfriend.,"Uma vez propus minha própria sobrinha que eu não conhecia, mas descobri depois que ela era minha namorada."
101036,3,medo,"Once when I crossed the street, and was nearly trampled by a car.",Uma vez quando atravessei a rua e quase fui atropelado por um carro.
331032,6,vergonha,Once my presentation was the worst among my classmates as I had  not prepared it well and had not seen it as important.  My  presentation was so confused that it clearly showed my poor  preparation.,"Uma vez que a minha apresentação foi a pior entre os meus colegas, porque não a tinha preparado bem e não a tinha considerado importante. Minha apresentação foi tão confusa que mostrou claramente minha má preparação."
261055,3,medo,"Once I was caught by thugs aged between 20-35, they asked me to  surrender all the property I had and I remember feeling very scared.","Uma vez que fui pego por bandidos com idades entre 20 e 35 anos, eles me pediram para entregar todos os bens que eu possuía e lembro que fiquei com muito medo."
81022,3,medo,"Once our school class went skiing. On a steep slope a boy  standing behind me lost his balance, fell down and drew me with  him. I slided down the whole slope. At about 1 m distance from a  tree I could stop.","Uma vez que nossa classe da escola foi esquiar. Em uma encosta íngreme, um menino atrás de mim perdeu o equilíbrio, caiu e me puxou com ele. Desci toda a encosta. A cerca de 1 m de distância de uma árvore, consegui parar."
171065,1,culpa,"I once torn the inner tube of a bike, that was not mine. Then I  saw it was a brand new one. I felt very guilty then.","Uma vez rasguei o tubo interno de uma bicicleta, que não era minha. Então eu vi que era um novo. Eu me senti muito culpado então."
191008,6,vergonha,Once I answered my father rudely.,Uma vez respondi ao meu pai rudemente.
